1.17964 0.478251 0.767293 0.794121 1.17907 1.1983 0.730172 0.806031 0.900935 0.675861 0.884283 0.970333 0.842037 0.953806 0.966575 0.901745 0.848144 1.12349 1.02242 0.709108 1.0754 1.38088 1.04881 1.02824 1.03392 1.144 1.18877 0.911613 1.263 1.08594 0.906486 0.761293 1.07536 1.38011 1.24826 1.03135 1.22228 0.930138 0.928814 1.56001 1.14911 0.784846 1.13307 1.08612 0.790298 0.481038 0.655569 0.774929 0.732876 0.989046 1.038 0.996146 0.795339 0.986323 1.24978 0.878242 0.707898 1.34979 0.945493 1.06292 1.30359 0.922037 1.03434 1.27355 0.736724 0.81806 0.724009 1.12407 1.03161 1.51302 0.984042 0.920548 1.09597 1.18546 0.6714 0.609484 0.946298 0.825909 0.699774 0.866409 0.82729 1.38339 1.1341 1.25987 0.97404 0.688772 1.58111 1.13378 0.852238 0.936486 1.68901 0.699665 1.0796 1.10658 1.00128 0.829702 1.07553 1.19447 1.0713 1.24574 
1.1768 0.477862 0.767852 0.794495 1.21749 1.19012 0.720881 0.800796 0.887985 0.66921 0.917549 1.0113 0.843304 0.953435 0.986612 0.907127 0.900668 1.11247 1.01919 0.71423 1.07369 1.36839 0.980334 1.02629 1.02233 1.1455 1.19294 0.914827 1.26425 1.10033 0.908593 0.76126 1.07218 1.37734 1.27073 1.04812 1.22386 0.924322 0.922438 1.57418 1.13535 0.814598 1.13701 1.08674 0.791965 0.480361 0.654003 0.775198 0.733155 0.989243 1.04507 0.993212 0.795427 0.98679 1.24284 0.876357 0.727614 1.34356 0.948466 1.07804 1.30136 0.894052 1.02916 1.27216 0.740251 0.817329 0.709721 1.12043 1.02734 1.50306 0.979944 0.922352 1.09805 1.18489 0.669059 0.639065 0.912656 0.827307 0.696676 0.868276 0.824949 1.38574 1.13346 1.23808 0.968583 0.682415 1.56655 1.16461 0.846736 0.928829 1.70229 0.710665 1.08177 1.10474 1.00183 0.828821 1.07356 1.19975 1.07258 1.24294 
1.17799 0.476404 0.76739 0.795086 1.18937 1.19564 0.72607 0.802722 0.888175 0.674064 0.923856 1.01047 0.845649 0.957806 0.981761 0.903897 0.899188 1.11851 1.01879 0.716097 1.07436 1.37081 0.979146 1.02653 1.02705 1.14624 1.19754 0.910731 1.26315 1.08264 0.906405 0.763877 1.07571 1.37767 1.26511 1.04701 1.22232 0.924134 0.926913 1.57723 1.13614 0.814204 1.13383 1.08688 0.793752 0.479356 0.654559 0.774048 0.724845 0.985017 1.02954 0.997932 0.794457 0.987971 1.25089 0.879504 0.704388 1.3461 0.953319 1.07866 1.29885 0.894789 1.03391 1.27408 0.738639 0.815773 0.711046 1.12151 1.03394 1.50387 0.980974 0.919182 1.09882 1.18157 0.672486 0.637917 0.91843 0.826949 0.699946 0.867026 0.8247 1.38234 1.13411 1.23838 0.975488 0.678536 1.5665 1.16191 0.849336 0.92999 1.70785 0.710045 1.07945 1.10607 1.002 0.827974 1.07391 1.19344 1.07417 1.24805 
1.17831 0.477038 0.76621 0.793723 1.18979 1.19616 0.751639 0.802984 0.88773 0.674307 0.934262 1.00963 0.843175 0.958899 0.981616 0.903681 0.900191 1.10265 1.01898 0.715972 1.07431 1.37143 0.98067 1.02218 1.02855 1.14621 1.19675 0.911505 1.2637 1.08418 0.907452 0.763218 1.07456 1.37709 1.26629 1.04868 1.22298 0.925715 0.926724 1.57349 1.13876 0.813785 1.13451 1.08637 0.794986 0.479246 0.67415 0.775132 0.733902 0.986463 1.01402 0.994263 0.798425 0.988472 1.24767 0.879682 0.718301 1.34403 0.953919 1.04163 1.29844 0.894944 1.03279 1.27357 0.737926 0.817661 0.709098 1.12165 1.031 1.50357 0.981294 0.920365 1.0998 1.18068 0.670157 0.637628 0.914393 0.828144 0.699047 0.866944 0.826043 1.38116 1.13376 1.23893 0.972697 0.679341 1.56749 1.15986 0.847113 0.930595 1.70837 0.710152 1.0791 1.1048 0.999714 0.828584 1.0744 1.19535 1.07523 1.24461 
1.17802 0.476995 0.767709 0.793854 1.19156 1.19419 0.725386 0.803012 0.886762 0.675653 0.921887 1.01025 0.844208 0.956161 0.981417 0.903491 0.898817 1.11992 1.01945 0.718149 1.07253 1.37088 0.968717 1.02475 1.03028 1.15827 1.19678 0.913536 1.28989 1.08335 0.906542 0.778663 1.07024 1.3773 1.26534 1.04811 1.22293 0.937274 0.923398 1.57334 1.14978 0.813525 1.13341 1.08675 0.794471 0.479027 0.655411 0.774821 0.73352 0.985912 1.03739 0.994323 0.793713 0.990834 1.24629 0.880675 0.706357 1.34257 0.954069 1.07844 1.29836 0.893794 1.03095 1.27324 0.73709 0.818417 0.710472 1.12179 1.03176 1.50363 0.981014 0.919548 1.09667 1.17972 0.671023 0.639705 0.915727 0.827682 0.699161 0.845854 0.823592 1.38213 1.12313 1.23383 0.972878 0.677832 1.56791 1.15965 0.848941 0.930966 1.70114 0.708275 1.05616 1.076 0.999936 0.828576 1.0677 1.19836 1.07359 1.24343 
1.16214 0.477334 0.776527 0.792946 1.18881 1.19619 0.727544 0.80049 0.887925 0.674717 0.924383 1.00934 0.843889 0.957871 0.9801 0.880025 0.900201 1.11973 1.02013 0.715706 1.07248 1.37186 0.979975 1.02613 1.03004 1.17492 1.18717 0.910829 1.26253 1.08377 0.907636 0.763024 1.08591 1.37508 1.26339 1.07541 1.22151 0.928404 0.924339 1.5633 1.13721 0.809484 1.13283 1.08366 0.794579 0.480398 0.654689 0.773424 0.705551 0.987524 1.01167 0.99276 0.812962 0.988711 1.26775 0.880298 0.705318 1.33787 0.948721 1.08017 1.28669 0.891967 1.03141 1.27312 0.737376 0.815494 0.709934 1.12153 1.03094 1.50032 1.00049 0.920187 1.09933 1.18241 0.680772 0.637017 0.915229 0.827936 0.700421 0.866928 0.824846 1.38146 1.13209 1.21571 1.0388 0.676118 1.58082 1.15891 0.845504 0.923417 1.70849 0.710227 1.07555 1.10489 1.01111 0.828587 1.0744 1.19328 1.0764 1.23876 
1.18118 0.475787 0.766579 0.792636 1.19177 1.19616 0.723444 0.80214 0.886753 0.674069 0.921481 1.00933 0.845199 0.960446 0.98108 0.901491 0.898561 1.11807 1.01763 0.717067 1.07435 1.37137 0.982723 1.03063 1.02856 1.14661 1.19601 0.912022 1.26363 1.09014 0.908402 0.762823 1.07866 1.37985 1.26579 1.0544 1.22106 0.92803 0.928368 1.5709 1.13971 0.812409 1.13271 1.08683 0.795439 0.478128 0.655302 0.777915 0.732672 0.991848 1.0383 0.992732 0.790741 0.990919 1.24404 0.8825 0.705808 1.34555 0.957186 1.07594 1.30214 0.917448 1.02906 1.27346 0.737283 0.816891 0.707334 1.12591 1.03135 1.50359 0.98289 0.919353 1.11449 1.1803 0.67291 0.638406 0.914646 0.829813 0.697691 0.867886 0.824772 1.38088 1.13333 1.23743 0.972024 0.679692 1.56363 1.14146 0.84671 0.931026 1.71721 0.712592 1.08389 1.09479 0.999154 0.828531 1.07466 1.19783 1.07628 1.24127 
1.17905 0.477049 0.767559 0.79321 1.19116 1.19679 0.725266 0.803802 0.886265 0.673589 0.924011 1.01083 0.843438 0.957974 0.98246 0.906748 0.899883 1.11965 1.0197 0.718709 1.07369 1.37235 0.980934 1.02493 1.02868 1.14701 1.19829 0.912437 1.26594 1.08281 0.909391 0.765126 1.07563 1.37781 1.26678 1.04822 1.22339 0.926575 0.926628 1.57646 1.13763 0.814778 1.13627 1.08668 0.794004 0.479081 0.655683 0.775845 0.734136 0.987793 1.0372 0.995164 0.809161 0.989264 1.24706 0.880028 0.704284 1.34445 0.955613 1.07967 1.2982 0.895472 1.03294 1.27381 0.739198 0.818413 0.710148 1.12014 1.02963 1.50464 0.981209 0.920025 1.09985 1.18128 0.671195 0.637411 0.91464 0.828903 0.699238 0.867821 0.824996 1.38153 1.13489 1.2385 0.974567 0.679095 1.57024 1.16166 0.847457 0.931014 1.70854 0.711279 1.07917 1.10576 1.00101 0.827417 1.07377 1.19563 1.07445 1.24687 
1.17907 0.477238 0.76668 0.79417 1.19085 1.19674 0.727109 0.803518 0.888013 0.674828 0.923499 1.00994 0.845135 0.958683 0.981562 0.904189 0.900691 1.11911 1.01935 0.716451 1.07475 1.3926 0.980643 1.02737 1.0286 1.14629 1.19768 0.912107 1.2651 1.08405 0.907696 0.764046 1.07577 1.37684 1.26593 1.04891 1.2241 0.926025 0.928154 1.57395 1.13878 0.81548 1.13519 1.08637 0.79511 0.479626 0.655616 0.775526 0.733898 0.986521 1.03748 0.99588 0.795344 0.98889 1.2499 0.88005 0.705984 1.36059 0.953988 1.07947 1.29917 0.895518 1.03403 1.27434 0.738893 0.817496 0.710035 1.12301 1.0316 1.50505 0.982631 0.920114 1.10014 1.18168 0.670662 0.638437 0.915455 0.82823 0.69981 0.868203 0.826238 1.38152 1.1347 1.23943 0.974158 0.67919 1.56758 1.16018 0.847619 0.932258 1.7096 0.710442 1.07989 1.1056 1.00044 0.828725 1.07496 1.19529 1.07591 1.24567 
1.17885 0.477286 0.766778 0.795426 1.19057 1.19679 0.726291 0.804428 0.888176 0.674757 0.923337 1.01023 0.843799 0.958871 0.981934 0.904542 0.901427 1.11916 1.02106 0.716625 1.07505 1.37238 0.980516 1.02717 1.02904 1.1484 1.1982 0.912006 1.2655 1.08549 0.907879 0.763947 1.07533 1.37939 1.26626 1.04936 1.22452 0.926472 0.927033 1.57457 1.13899 0.81571 1.13493 1.08672 0.794973 0.479398 0.65591 0.775596 0.733931 0.987863 1.03786 0.99549 0.796465 0.991024 1.24906 0.880288 0.705427 1.34629 0.954638 1.07945 1.30009 0.895719 1.03445 1.27553 0.738641 0.817801 0.710127 1.12223 1.03173 1.50451 0.981787 0.920816 1.10089 1.1823 0.67146 0.638988 0.915742 0.829206 0.699744 0.867433 0.826784 1.38162 1.13476 1.24019 0.974096 0.679352 1.56876 1.16111 0.849852 0.931361 1.71042 0.710446 1.08089 1.10648 1.00052 0.829124 1.07677 1.19842 1.07596 1.24608 
1.17928 0.477406 0.766917 0.794555 1.20381 1.19758 0.726538 0.803801 0.88838 0.675346 0.923798 1.01058 0.844177 0.959066 0.982674 0.904759 0.900932 1.11972 1.02005 0.716856 1.07537 1.37319 0.980742 1.02774 1.02951 1.14701 1.19784 0.912335 1.26585 1.08475 0.908022 0.764112 1.0756 1.37796 1.26696 1.04953 1.22405 0.92668 0.927488 1.5751 1.13911 0.815246 1.1355 1.08691 0.795224 0.479593 0.656035 0.775785 0.734166 0.987282 1.03818 0.995751 0.795635 0.989659 1.24964 0.880793 0.705439 1.34593 0.95519 1.07977 1.29976 0.895903 1.03408 1.27493 0.739028 0.817901 0.710361 1.12259 1.03203 1.50547 0.982138 0.921067 1.10051 1.18221 0.670862 0.63812 0.91588 0.828627 0.699806 0.867841 0.826308 1.38223 1.13547 1.23969 0.974557 0.679568 1.56809 1.16067 0.848178 0.931838 1.71003 0.710724 1.08027 1.10624 1.00073 0.829346 1.0753 1.19607 1.07613 1.24654 
1.17926 0.477484 0.767018 0.795199 1.19087 1.1972 0.726564 0.803875 0.889127 0.67501 0.923695 1.01051 0.850711 0.959224 0.982329 0.904786 0.900913 1.11966 1.01994 0.716868 1.07527 1.39464 0.98084 1.02759 1.02934 1.14708 1.19855 0.912296 1.26589 1.08491 0.908168 0.764142 1.07628 1.37805 1.26678 1.04969 1.22395 0.92674 0.927413 1.57636 1.1394 0.81528 1.1354 1.08714 0.795285 0.479632 0.656099 0.775767 0.734281 0.987283 1.03813 0.996487 0.795728 0.989513 1.25022 0.880628 0.705632 1.34581 0.954997 1.07986 1.30026 0.895924 1.03417 1.27494 0.738999 0.818013 0.710375 1.12263 1.03701 1.50515 0.982121 0.921033 1.10057 1.1821 0.670996 0.638232 0.917165 0.828771 0.700524 0.867747 0.826381 1.38217 1.13522 1.23988 0.975159 0.67959 1.56892 1.16141 0.848879 0.931835 1.71018 0.710714 1.08033 1.10622 1.00145 0.829446 1.07541 1.19605 1.07622 1.24716 
1.17948 0.477826 0.767326 0.795675 1.19117 1.19798 0.726625 0.803899 0.888792 0.675101 0.92403 1.01094 0.844125 0.959595 0.982532 0.904887 0.901125 1.11973 1.02004 0.716845 1.07579 1.37337 0.981676 1.0278 1.0295 1.14845 1.19847 0.912556 1.26627 1.08621 0.908594 0.764456 1.07573 1.3793 1.26732 1.04989 1.22559 0.926836 0.927719 1.57533 1.14006 0.815383 1.13551 1.08757 0.795698 0.479681 0.656786 0.775896 0.734382 0.988523 1.03821 0.995879 0.796845 0.990693 1.24977 0.88073 0.705733 1.34743 0.955338 1.08006 1.30091 0.896291 1.03434 1.27618 0.741033 0.813524 0.710476 1.12278 1.03244 1.50551 0.982289 0.898695 1.1009 1.17915 0.700473 0.593627 0.915973 0.839995 0.700345 0.867874 0.826486 1.36353 1.13536 1.24297 0.980632 0.679765 1.56965 1.14844 0.850426 0.918532 1.71157 0.710896 1.08152 1.10631 1.00087 0.829761 1.07186 1.19846 1.0764 1.24697 
1.17885 0.476596 0.767358 0.789146 1.18962 1.19921 0.72362 0.801018 0.888201 0.67399 0.924048 1.01018 0.84508 0.959136 0.982892 0.904483 0.903353 1.11934 1.02048 0.717042 1.08268 1.37356 0.981596 1.02544 1.02983 1.14616 1.19964 0.912803 1.26462 1.08577 0.907914 0.764198 1.07319 1.37613 1.26447 1.04722 1.22455 0.926701 0.927788 1.57345 1.13891 0.815657 1.13669 1.08722 0.793944 0.479894 0.656334 0.778532 0.736182 0.984903 1.03769 0.991809 0.795665 0.989393 1.2461 0.880357 0.705678 1.34616 0.955015 1.08109 1.29965 0.893404 1.03453 1.27042 0.738143 0.818279 0.712981 1.12364 1.03099 1.50639 0.982645 0.921052 1.10379 1.19178 0.671611 0.63843 0.915833 0.830511 0.701672 0.869566 0.824731 1.38213 1.13445 1.23925 0.970609 0.679915 1.57079 1.16035 0.848185 0.932364 1.70972 0.71118 1.08029 1.105 0.999008 0.82952 1.07414 1.1938 1.07482 1.24728 
1.17952 0.477756 0.766846 0.794755 1.19072 1.19623 0.726481 0.803817 0.903945 0.674874 0.924028 1.00972 0.843937 0.958995 0.981781 0.904429 0.901272 1.11897 1.02 0.723815 1.07593 1.37248 1.00016 1.02741 1.02894 1.14706 1.19816 0.912389 1.26598 1.1042 0.907836 0.764716 1.07529 1.37075 1.29574 1.04889 1.22357 0.925749 0.92783 1.57562 1.13912 0.8151 1.13489 1.08737 0.795224 0.479052 0.656588 0.775738 0.734749 0.986356 1.03772 0.995663 0.796737 0.989923 1.2496 0.879994 0.705231 1.34513 0.95482 1.0794 1.29893 0.895925 1.03359 1.27537 0.73806 0.817924 0.710783 1.12286 1.03253 1.50519 0.982321 0.920734 1.09551 1.18172 0.670458 0.637847 0.915914 0.838191 0.700122 0.867575 0.815228 1.38237 1.13458 1.23909 0.984948 0.679136 1.56858 1.16054 0.848601 0.931701 1.70996 0.710439 1.07993 1.10579 1.00158 0.829886 1.07547 1.19559 1.07778 1.24667 
1.18284 0.477414 0.76899 0.795461 1.19193 1.19672 0.726948 0.803386 0.88815 0.675464 0.924921 1.01009 0.844026 0.961423 0.986088 0.942134 0.901471 1.12172 1.02028 0.717664 1.0747 1.37464 0.981063 1.02795 1.02948 1.14756 1.20043 0.913812 1.26853 1.08635 0.908278 0.763564 1.07826 1.37987 1.26701 1.0502 1.26289 0.92624 0.928396 1.57662 1.13985 0.815419 1.13502 1.0896 0.795099 0.479547 0.656121 0.776512 0.73522 0.987843 1.05173 0.995606 0.796073 0.990513 1.26808 0.880217 0.707363 1.34826 0.956056 1.0818 1.29986 0.89521 1.0355 1.29139 0.744683 0.818472 0.710928 1.12346 1.03188 1.50648 0.982519 0.921927 1.10034 1.18186 0.675292 0.614441 0.916383 0.830084 0.716172 0.863845 0.826273 1.38345 1.13445 1.23976 0.974436 0.679361 1.56976 1.16076 0.850719 0.931773 1.71446 0.710807 1.0812 1.11022 1.00281 0.829776 1.07462 1.19722 1.0762 1.24807 
1.18157 0.479501 0.76823 0.795059 1.19457 1.20189 0.730706 0.804993 0.890731 0.67749 0.926631 1.05036 0.847015 0.961058 0.982986 0.905859 0.903881 1.1213 1.02347 0.739224 1.07907 1.37501 0.982408 1.02876 1.02998 1.147 1.1547 0.913123 1.26551 1.08723 0.908979 0.764671 1.05069 1.37598 1.26697 1.04048 1.24654 0.930698 0.928078 1.58436 1.14114 0.83398 1.13997 1.08805 0.796601 0.482124 0.657156 0.776929 0.737931 0.989557 1.04169 0.997847 0.796934 0.990198 1.25056 0.882881 0.708762 1.34815 0.956935 1.08311 1.3025 0.897825 1.03696 1.27847 0.740647 0.818874 0.71166 1.12514 1.03545 1.50636 0.9829 0.92254 1.10418 1.18606 0.671466 0.63929 0.918332 0.830428 0.700914 0.870464 0.827339 1.38341 1.13738 1.24128 0.974131 0.684185 1.57076 1.16603 0.848819 0.935302 1.7123 0.711254 1.08234 1.10817 1.00236 0.832665 1.07587 1.19532 1.07684 1.24951 
1.18013 0.478445 0.771055 0.811122 1.19575 1.19968 0.730719 0.805904 0.890706 0.678039 0.925457 1.01106 0.842024 0.961989 0.984328 0.907313 0.901229 1.1208 1.01987 0.718738 1.07854 1.3782 0.98475 1.0298 1.03259 1.15082 1.20217 0.910702 1.2714 1.08502 0.909114 0.763865 1.07748 1.38144 1.26908 1.05174 1.22325 0.927566 0.930104 1.582 1.14199 0.817076 1.14034 1.08937 0.798213 0.480244 0.652321 0.774668 0.738035 0.989373 1.04508 0.996689 0.796261 1.02827 1.25303 0.883628 0.706966 1.36268 0.955706 1.08258 1.30069 0.899788 1.03699 1.27764 0.742046 0.820255 0.711874 1.12717 1.03656 1.50971 0.982061 0.923173 1.10486 1.18463 0.67179 0.639409 0.917537 0.828646 0.70024 0.86823 0.825773 1.38587 1.13842 1.24126 0.977661 0.681706 1.56941 1.16334 0.849664 0.936234 1.71208 0.710772 1.08215 1.10661 1.00049 0.832287 1.07753 1.2005 1.07961 1.24951 
